,userName,score,at,content
2912,Pengguna Google,3,2026-05-15 18:06:44,bnyak banget driver yg dapet orderan gabungan klo pesen grab food kenapa ga ditindak lanjuti sih dri pihak grab kan pada pake tuyul mereka
2914,Pengguna Google,1,2026-05-15 16:56:41,tolong pihak grab ada driver nakal yg dengan sengaja gak trima orderan tpi liat list daftar blanjaan sma jumblah uang pembeli dan disreenshot untuk kepentingan pribadi jikalau blom di acc tolong pihak driver tak di ijinkan melihat daftar blanjaan tersebut saya selaku pembeli merasa tidak aman
2915,Pengguna Google,5,2026-05-15 15:02:56,ini aplikasi sangat bermanfaat buat saya dengan promo promo gilanya membantu saya hidup lebih mudah terimakasih dan sukses selalu buat grab
2916,Pengguna Google,3,2026-05-15 14:40:20,enak sih makanannya cuman drivernya itu lo selalu gak ada uang kembalian
2917,Pengguna Google,5,2026-05-15 14:22:58,alhamdulillah motoenya cepat sampai bawanya sopan dan nyaman terima kasih
2918,Pengguna Google,2,2026-05-15 13:46:06,harga yg tertera gak sama ketika mau cek out apa nambah apa nambah mana luama banget nganternya misal di menu harganya 20 jadi 22 rb hade aplikasi lain kaya shopee food gojek aja gak kaya gini belum lagi kepotong 2 rb kalo bayarnya pake ovo sama aja dong kaya gak make voucher marketing banget grab ini mah misal voucher cuma tersedia cuma 5 rb aja terus kalo beli kena tmbhan biaya 2 rb bayar pake ovo dipotong 2 rb ya sama aja dong kaya gak berguna gak kepake tuh voucher nya
2919,Pengguna Google,5,2026-05-15 12:24:41,memudahkan sekali untuk kita jalan dgn biaya yg terjangkau terima kasih grab
2920,Pengguna Google,2,2026-05-15 08:30:47,terlalu lama dapat pengemudi nya padahal lagi buru buru
2921,Pengguna Google,5,2026-05-15 08:29:31,membuat kita mempermudah melakukan perjalanan tanpa ribet parkir
2922,Pengguna Google,4,2026-05-15 07:25:31,menu update maksa banget min kai pake harus update dulu kenapa enggak ada pilihan update later aja susah makenya
2923,Pengguna Google,1,2026-05-15 02:42:10,parah sih masa makanan sana ongkir nya mahalan ongkir nya kacau saran ongkir jangan mahal mahal
2924,Pengguna Google,1,2026-05-14 22:22:45,evaluasi terus untuk meningkatkan kepuasan pelanggan ada pengalaman tidak enak menggunakan layanan dari kalian terjadi hari ini kita di mintai biyaya lebih karena membuat mobil kotor dan driver melotot cenderung marah kepada kami ya pokoknya evaluasi lagi untuk saat ini kami tidak memakai layanan dari kalian dulu
2925,Pengguna Google,1,2026-05-14 21:56:39,grab nyebelin kata bakalan sampai makam jam 21 20 ini udah jam 21 56 belom sampai juga mn ga bisa d cancel ga tau orang laper galak apa
2926,Pengguna Google,1,2026-05-14 21:18:40,untuk pengantaran makanan lama dan tidak konsisten butuh waktu yang lama ga sesuai tolong di perbaiki untuk pengantaran ga rekomen lebih bagus di shopefood asli kesel nunggu nya ga rekomen intinya
2927,Pengguna Google,4,2026-05-14 20:43:26,4 aja dulu soalnya kemarin di medan aku ga bisa transaksi pembayaran cash ga bisa link ga bisa qris juga sama
2928,Pengguna Google,1,2026-05-14 20:38:26,woi ni server guaa kenapa woii mo grabfood kok lemod ga butuh duit apa gimana
2929,Pengguna Google,5,2026-05-14 19:15:27,sangat baik tetap semangat yach dlm menjalankan tugas
2930,Pengguna Google,1,2026-05-14 18:03:44,harga makanannya kemahalan kebanyakan di up dari harga yang asli
2931,Pengguna Google,1,2026-05-14 17:50:44,tolong dong untuk driver nya cust udah nunggu lama buru tbtb di cancel padhal udah tatap muka buat grab harusnya ada sanksi buat driver nya kalau ga cocok ongkos cancel nya di awal
2932,Pengguna Google,2,2026-05-14 17:17:33,udh diperbarui tetap ga bisa dibuka aneh
2933,Pengguna Google,1,2026-05-14 15:25:46,kenapa akun saya tiba ilang tanpa sebab padahal saya sudah coba pakai akun lain tetap saja seperti itu tolong di perbaiki sudah di verifikasi pun tetap saja
2934,Pengguna Google,5,2026-05-14 14:26:04,semoga berhasil dan selalu sukses untuk bermanfaat buat kita semuanya amin ya allah swt
2935,Pengguna Google,5,2026-05-14 13:52:38,aplikasi yg membantu jika mlas keluar rumah
2936,Pengguna Google,1,2026-05-14 13:07:00,banyak driver gajelas map nya yang bermasalah penumpang yang di marahin di benerin dulu titik nya driver nganter makan gajelas semua kondisi cuaca aman dapet 5 kali cancel infoin tuh kalau udh tau jauh jgn diambil kan jadi berharap
2937,Pengguna Google,1,2026-05-14 12:48:20,beli grabfood disuruhnya aktifkan lokasi tapi walau sudah aktif lokasinya malah beda sama lokasi sekarang mana posisinya beda sampai sejam dan udah kepesan lagi mau hubungin layanan customer service mustahil dan gak ada opsi lagi
2938,Pengguna Google,1,2026-05-14 12:25:59,driver ga ramah makan jadi ga enak juga
2939,Pengguna Google,1,2026-05-14 11:17:43,drivernya judes2 rewel perhitungan bgt truz ribet tanya dimana alamatnya wo namanya jg tempat keliatan dekat tapi bs ajah lebih masuk jauh kedalamnya klo mau salahin titik lokasinya gak akurat tanya tuh susahnya tukang becak jangkau area dah jauh gak tau titik yg dituju penting smp dg selamat gowes sendiri pula maunya naik turunin penumpang slalu laris gt ajah klo lagi sepi mah sepi ajah
2940,Pengguna Google,1,2026-05-14 09:02:00,grab di malaysia tu jangan kereta buruk masuk jga di compny ny kereta yg layak lah masuk dalam grab tu
2941,Pengguna Google,5,2026-05-14 06:59:38,grab terbaik terutama buat layanan grab food nya sukses terus
2942,Pengguna Google,1,2026-05-14 01:12:27,minta tolong di koreksi lagi untuk pengiriman food nya saya pesan bayar di tempat masah di chat minta tf baru salah kan aplikasi nya alasannya talu belat belit intinya sjh mau ambil pesan atau tidak simpel ini mau minta nomor whatsapp lah
2943,Pengguna Google,2,2026-05-14 00:46:36,ada driver yang sdm rendah ciri khasnya cowok berkumis tampilan lusuh juga sering marah marah ke pelanggan yang tidak berdosa itu mohon agar driver yang marah marah itu dicoret atau dipecat saja dari jabatannya sebagai driver
2944,Pengguna Google,1,2026-05-13 23:13:11,terlambat kerja gara2 driver pada sombong gak terima order wekalinya ada gak jelas gak bergerak
2945,Pengguna Google,3,2026-05-13 22:17:59,tadi baru naik grab 4x pembayaran yg terakhir baru sukses 3 ya gatau masuk ke dana ya tuh udh saldo terakhir dikuras pula giliran si cht ke layanan grab pertanyaannya diputer trs hadeh
2946,Pengguna Google,3,2026-05-13 22:01:52,susah dan lama banget dapat driver pengganti setelah tercancel driver awal membuat kami harus menghubungi pusat bantuan dan masih terus menunggu keburu makanan dingin dan mekar yang ada gak enak kami mengecewakan custamer kl begini tolonglah dirubah sistem nya agar tidak terjadi hal serupa
2947,Pengguna Google,1,2026-05-13 21:34:03,pembayaran via qris gagal terus pas di cek mutasi terpotong 3x di chat pusat bantuan malah chat bot ga ada menu chat dengan cs gitu di instagram eh sama aja balasan pake bot dan ga ada di pilihan
2948,Pengguna Google,1,2026-05-13 21:33:52,gue bayar 3x pake qris gagal terus pake bca tapi giliran pake mandiri 1x berhasil akan tetapi saldo di bca gw tetep ke potong kecewa
2949,Pengguna Google,1,2026-05-13 21:26:28,bayar grab ojol pake qris gagal tapi berkurang saldo saya kirim berkali2 gagal lagi saldo berkurang terus ga becus sistem bayar qris rugiin customer
2951,Pengguna Google,1,2026-05-13 21:20:33,kok susah x masuk untuk verifikasi
2952,Pengguna Google,3,2026-05-13 20:47:07,kapok beli di grab pengemudi susah dicari harusnya kaya shoopefood dapet dulu yang anternya baru masuk pesanan ke resto hm
2953,Pengguna Google,1,2026-05-13 20:43:24,kenapa tiba di suruh verifikasi pdhl udah sering pakai giliran mau pakek lagi di suruh verifikasi
2954,Pengguna Google,1,2026-05-13 20:32:29,mau mesan katanya verifikasi satu kali lg verifikasi apa ga jelas bintang 1 sampai masalah selesai
2955,Pengguna Google,1,2026-05-13 20:25:13,verivikasinya rib t lagi buru buru malah diribetin sumpah kapok auto un instal
2956,Pengguna Google,5,2026-05-13 19:45:29,pegawai grap ramah dan tepat waktu
2957,Pengguna Google,1,2026-05-13 19:30:15,ribet banget penumpang aja pake verifikasi segala udh gitu menu verifikaisnya ga ada lagj
2958,Pengguna Google,1,2026-05-13 19:10:12,ribet bgt skrg konfirmasi2 apalah keburu telat qw
2959,Pengguna Google,5,2026-05-13 19:04:25,sesuai estimasi barang sampai dengan selamat tq
2960,Pengguna Google,1,2026-05-13 18:29:24,verifikasi ampas menyulitkan orang yg lg terburu
2961,Pengguna Google,1,2026-05-13 17:36:17,refund di tolak sudah jelas saya punya semua buktinyata foto dengan pemulung ss dianatarkan sesuai ttik struk chat penipu bahkan video ngaku2 dari grab
2962,Pengguna Google,1,2026-05-13 16:51:20,gak bisa pesan harus verifikasi mulu padahal data aman ampas turun di b1
2963,Pengguna Google,1,2026-05-13 16:47:18,semakin menurun kualitasnya dan saya berharap lebih update saya beberapa kali tidak bisa ubah lokasi ganti lokasi tidak ada opsi
2964,Pengguna Google,1,2026-05-13 16:44:12,pengemudi disini telah melakukan kekerasan terhadap saya nama penengemud dan nomor pengemudi nama yusuf abdullah no motor b 5874 boo motor vario mohon untuk segera di tindak lanjuti atas perilaku grab terhadap saya terimakasih
2965,Pengguna Google,1,2026-05-13 16:18:39,tolol sinyal bagus gabisa di login
2966,Pengguna Google,1,2026-05-13 16:03:07,habis update malah nggak bisa langsung pesan grab mau verifikasi tombolnya juga nggak ada padahal izin sudah aktif semua
2967,Pengguna Google,1,2026-05-13 15:55:34,saat saya mau pesan malah disuruh verifikasi dan saat saya ingin verifikasi malah dibawa ke verifikasi menjadi driver
2968,Pengguna Google,5,2026-05-13 15:35:20,pelayanan cs nya sangat baguss dan cepat
2969,Pengguna Google,3,2026-05-13 15:19:06,menginstal nya lama banget padahal kuota ku lancar dan penyimpanan ku ga penuh
2970,Pengguna Google,5,2026-05-13 14:32:32,setiap hari pulang pergi bekerja cuma pakai grab gak lain lain aman terpercaya
2971,Pengguna Google,5,2026-05-13 14:03:27,driver nya cepat nyaman ramah menyenang kan
2972,Pengguna Google,1,2026-05-13 13:45:35,ini termasuk apk paling menyusahkan menurut saya kalo mau pesan makan banyak maunya kek gimana gitu bikin pusing tunau ndak bisa qiris ndak bisa tambah pembayar ovo malah eror pakek kartu eror ini apk propesional atau apk yang cuman asal bikin atau gimana mohon maaf ya tolong di evaluasi jangan berpuas diri dengan yang sudah ada terimakasih
2973,Pengguna Google,1,2026-05-13 12:15:08,benci banget pake pengiriman standar kok driver bisa ambil orderan lain sih kayak pakek yg hemat aja gajelas bintang 1
2974,Pengguna Google,5,2026-05-13 11:27:42,pakai grab memang untung selalu banyak promo nya terimakasih grab
2975,Pengguna Google,2,2026-05-13 11:18:30,mohon untuk kedepanya pesanan sameday harusnya driver gak bisa batalkan sepihak terkadang makan waktu untuk tunggu di pickup pas giliran brg kita yg di pickup driver membatalkan sepihak jadi tunggu driver lagi kalau toko kita sudah keburu tutup driver selanjutnya kasian
2976,Pengguna Google,5,2026-05-13 08:55:13,kinerjanya suda baik tapi tolong perbaiki mab nya agar tidak sala sasaran
2977,Pengguna Google,4,2026-05-13 08:22:14,tolong dong aplikasinya dikasih fitur mode layar gelap atau dark mode
2978,Pengguna Google,1,2026-05-13 07:32:26,makin kesini biaya makin mahal dan banyak biaya lain lain nya
2979,Pengguna Google,1,2026-05-13 05:57:20,grab jangan sepihak semena mena sama driver liat dulu kondisi lapangan hapus penilaian customer tidak sesuai apa pun layanannya jangan sepihak semena mena inget indonesia negara hukum pancasila bhineka tunggal ika
2980,Pengguna Google,1,2026-05-13 04:03:08,makin lama grabfood makin buruk aplikasi beli makanan dikonter 100rb lewat grab 170rb blm lagi ongkir parkir biaya operasional pesanan apa guna program discon 99 discon sampah cuma 2 perka mank pikir kita miskin nampak 2 macam 2juta aplikasi mirip2 perampokan model baru saja nih mending kuhapus pakai shoppe atu gojek lbh banyak discon
2981,Pengguna Google,1,2026-05-13 00:51:37,bayar 1 berhasil saldo sudah terpotong namun keterangan pembayaran belum selesai jadi bayar 2 kecewa banget walaupun gak seberapa harga nya tapi kecewa banget hhe
2982,Pengguna Google,1,2026-05-12 23:45:11,masak bayar double qris iya dah kepotong di bank belum masuk ke aplikasi grab supirnya tunia iya parah parah parah
2983,Pengguna Google,1,2026-05-12 22:43:57,saya kecewa pakai grab barang kastemer ketinggalan bukan di hantar balik malah di ambil saya sangat kecewa aplikasi ini saya ketinggalan hp bukan di hantar mlh tak di hntar baru kluar dari lokasi di cakap dah jauh dengan no kerat a 2127 memang xda kejujuran
2984,Pengguna Google,3,2026-05-12 22:32:28,tolong lah untuk grab indonesia terutama apk grab yang untuk driver keringananan git buat motor yang 2014 2015 untuk di tinjau saya sebagai driver yg kehilangan motor dan ganti ke motor beat fi 2015 biar bisa ngojol gituu min
2985,Pengguna Google,1,2026-05-12 18:29:51,malesin masa harga pengantaran naik 100 sih
2986,Pengguna Google,2,2026-05-12 18:27:55,knp y masih samaa sebenarnya aplikasi ini mempermudah apa memperparah yaa gua udah ngirim lewat link tapi koo tetep sama yaa ga ada perubahan
2987,Pengguna Google,4,2026-05-12 18:26:02,update bae seminggu berapa kali update setiap buka apk update padahal kemarin update
2988,Pengguna Google,5,2026-05-12 18:04:48,tolong maps nya di update dong berdasarkan gmaps atau openstreetmaps karena maps grab nya gk update alhasil kurir selalu salah jalan dan masuk ke jalan yang sekarang ditutup
2989,Pengguna Google,5,2026-05-12 17:55:52,ramah kebetulan buat saya jadi happy naiknya
2990,Pengguna Google,5,2026-05-12 16:28:55,aplikasi yang selalu mengutamakan kepuasan dan keluhan pelanggan
2991,Pengguna Google,1,2026-05-12 15:45:31,seharusnya di parbaharui semakin bagus kok semakin begini
2992,Pengguna Google,2,2026-05-12 13:27:46,grebcarny gak masuk di akalpadahal di alamat tujuan 50rb mlah di minta 100rb padah kkali pake promo 35rb alesany pas puangny kosong dan gak cukup buat beli bensin hadohh mohon di prbaiki lagi min soale gak 1x 2x berxx low
2993,Pengguna Google,3,2026-05-12 13:24:28,udah ga worth it dipake promonya sedikit
2994,Pengguna Google,1,2026-05-12 13:21:52,grab tolong bikin qris jangan cepet cepet kasian yang bayar nya kalo bisa jangan ada waktu nya la kocak
2995,Pengguna Google,3,2026-05-12 13:01:24,tetap hati kemaren sodara gw pesen grab car pas udh sampe hp nya ketinggalan di dalem mobil lagi di cas tapi si supir gk ada etikad baik buat balikin malah di ambil hp nya
2996,Pengguna Google,1,2026-05-12 12:27:18,tolong driver dengan nama dodi maulana f 2507 ev honda vario direport aja akunnya ngambil pesanan makanan lama banget banyak kendala ngang ngong aja
2997,Pengguna Google,4,2026-05-12 11:36:46,bagus aplikasinya tapi kadang suka muncul koneksi bermasalah padahal lagi nyambung wi fi atau data kenceng jadi khawatir kurirnya tanya tanya pada saat lagi bermasalah itu semoga makin bagus lagi
2998,Pengguna Google,1,2026-05-12 11:12:48,semenjak ada pilihan grabike xl buat orang gendut secara galangsung kaya di body shaming uang cuma pas2an sisa 15rb mau pesen yg xl 20rb gacukup akhirnya pesen yg standar udh diliatin dari atas sampe bawa akhirnya minta dicancel bilang motornya gakuat yaallah senyakitin itu ngmongnya bukannya sekali dua kli pesen yg standar kaya gtu karna kalo pun xl yg dateng kadang motornya tetep beat padahal dari dlu pake grab gapernah aneh2 cuma pas ada pilihan bgini aja jadinya pada sombong driverny
2999,Pengguna Google,1,2026-05-12 10:46:39,aplikasi ini mau nya apa sih kalau gak di butuhin ngikl n aja terus di pop up hand phone pas di butuhin kok susah apa mau nya
3000,Pengguna Google,5,2026-05-12 09:26:20,sangat suka karena murah banget dan semua pengemudi nya baik dan ramah pokoknya mantap layanan grab
3001,Pengguna Google,1,2026-05-12 08:40:41,makin kesini parah driver ny pesan dah lama malah d cancel klo ga mau bawa penumpang dari awal jd ga tunggu lama pengen di hapus aja ini aplikasi nya
3002,Pengguna Google,1,2026-05-12 07:50:36,kurang kurangi ini cara make grabfoodnya bikin bingung
3003,Pengguna Google,1,2026-05-12 06:52:46,ngapain sih iklan grab lekong gitu jijiki
3004,Pengguna Google,1,2026-05-12 06:40:38,udah di tengah2 d batalain kan asy
3005,Pengguna Google,1,2026-05-12 01:19:22,ga recommended mesen makan di sini suruh nonton iklan 15 menit terus suruh nunggu lagi 30 menit posisi pesanan tengah malam dan menu cuma 2 tapi lama banget astaga
3006,Pengguna Google,3,2026-05-11 21:34:10,tolong maps nya di benerin lagi soalnya kalau saya pesen grabfood titik antar nya suka salah
3007,Pengguna Google,1,2026-05-11 19:59:13,cari untung cari untung tapi ia mikir castemer older food jangan di dobel jadi lama nunggu makan kurang dress
3008,Pengguna Google,5,2026-05-11 19:02:34,applikasinya membantu banget apalagi yang butuh ojek untuk kepentingan
3009,Pengguna Google,1,2026-05-11 17:51:04,gilaa masak iya pesen makanan cuman 4 kilo meter dari rumah ongkirnya sampe 60 ribu mending pake aplikasi yang lain aja
3010,Pengguna Google,5,2026-05-11 16:50:10,selalu bada promo driver ok recommended
3011,Pengguna Google,1,2026-05-11 16:36:13,ini kenapa pengemudinya cancel teru padahal saya juga bayar wo coba aplikasi perbaik pelayanannya
3012,Pengguna Google,2,2026-05-11 16:08:12,tidak konsisten pertama dari titik a ke titik b harga nya sangat murah pas mau pulang dari titik b ke titik a dengan arah yg sama sperti di awal harganya tiba2 naik jadi 50
3013,Pengguna Google,5,2026-05-11 15:55:58,semoga ke depannya jdi lebih baik lagi
3015,Pengguna Google,5,2026-05-11 14:11:32,sy berada di kampung bojong waru desa padasuka bisa cek dr situ knp ya tiap sy pesan gojek lingkungan anda blm ada layanan utk grab katanya tapi kalo dr kota ke kampung sy terdeteksi dan ada tlg di cek knp kira2 di tunggu ya sy kab garut kec pasirwangi kp bojongwaru desa padasuka
3016,Pengguna Google,4,2026-05-11 13:50:45,iklannya nongol mulu saat mesen jadi salah pencet pembayaran
3017,Pengguna Google,1,2026-05-11 13:09:11,pembatalan karena ada perubahan tujuan potong ovo mantap lanjutkan jadi malas pakai grab
3018,Pengguna Google,1,2026-05-11 09:56:55,informasi aja ojol sekarang banyak menggunakan helm yg tajem kebelakang jd ga bulat plontos ky normal helm jidat saya kepentok2 mulu hawatir kena mata ini ga ada di sop nya kah saya bisa nge rating ojolnya cuma masalahnya mayoritas ojol yg ketemu saya semuanya begitu saya fikir 1 2 orang doang ini sebulanan terakhir lagi trend mungkin cuma kalo d services bawa org baiknya jangan kalo sendiri gapapa bikin kagok duduknya kepentok2 mulu
3019,Pengguna Google,2,2026-05-11 09:28:51,parah banget sih montor belum jalan kan tapi nambah 5 untuk ganti tujuan karna salah pejet
3020,Pengguna Google,1,2026-05-11 06:34:10,estimasi untuk memesan makanan sangat lama
3021,Pengguna Google,2,2026-05-11 06:13:28,maps nya nggak jelas sesat bilang ke driver nya kalau mau cancel dr awal aja kasih tau gue nunggu 7 menitan sempet liat dia jg di depan tpi pergi trs dicancel mau sekolah ini padahal
3022,Pengguna Google,5,2026-05-11 03:35:21,saya puas dengan pelayanan grab cepat penanganannya dan driver yang ramah ramah
3023,Pengguna Google,5,2026-05-10 23:56:56,mantap tepat waktu disaat lg lapar
3024,Pengguna Google,5,2026-05-10 23:13:47,woww masa pesen makanan murah tapi ongkir nya kagak ngotak muga bangkrut aja dah ini grab kemarin masih harga 25 k sekarang kok naik jadi 30 k mana ongkir lebih mahal pulak
3025,Pengguna Google,1,2026-05-10 22:38:43,sangat mengecewakan akun lama yang sudah lama tidak dipakai tiba tiba ditangguhkan tanpa penjelasan jelas lucunya saat mencoba buat akun baru malah langsung ditangguhkan juga sistem keamanan seperti asal blokir pengguna tanpa pengecekan yang benar customer service hanya memberi jawaban template dan tidak benar benar membantu menyelesaikan masalah pengguna jadi dirugikan padahal tidak merasa melakukan pelanggaran apa pun
3026,Pengguna Google,1,2026-05-10 21:39:38,tolong bgt driver nya dikasih tau kalo ada orderan tu lngsung jalan bukan nya malah ini itu dulu dicancel ga terima ditunggu ga dateng dateng udh dicancel malah dateng trs marah marah mau berangkat kerja jadinya telat ga mood jg kita sebagai penumpang jadinya serba salah pdhl grab tu selalu aku pakai ga pernah pake yang lain dan setiap hari pake grab tp dapet pengalaman yang kurang mengenakan mending pindah ke yang lain
3027,Pengguna Google,3,2026-05-10 21:35:23,kenapa sekarang gak bisa bayar pake qris ovo padahal sebelum sebelumnya bisa tapi belakangan ini selalu ada tulisan metode tidak didukung disuruh top up ovo terus padahal saldonya lebih
3028,Pengguna Google,5,2026-05-10 21:18:12,sangat membantu mempermudah perjalanan terima kasih
3029,Pengguna Google,1,2026-05-10 20:55:52,gimana si gofod ga bisa di cancel baru pencet pdhal
3030,Pengguna Google,3,2026-05-10 20:36:34,pas mau pesen makan gas asa ovo terus ini lah ovo 100 ribu eh pas klik pesan malah error invalid arguments
3031,Pengguna Google,1,2026-05-10 19:55:22,grabmaps tidak sesuai google maps grabmaps perlu di update grapmaps sering salah alamat
3032,Pengguna Google,1,2026-05-10 19:52:07,apaa coba udah nungguin lama2 malah pda di cancel gak hargain waktu org aja sampe 2x berturut turut tiap nyari kenapa nemunya yg jauh2 pdhal yg deket jiga bnyak
3033,Pengguna Google,5,2026-05-10 19:34:19,pertahankan pelayanan yg baik ini kepada semua pengguna
3034,Pengguna Google,2,2026-05-10 19:27:21,aslinya baguss baguss bangett ini aplikasi favorit gue tapi tadi baru aja gue mesen grabcar kan nah itu jalan yang di map nya di puter puterin ga jelas banget asli kita ampe hampir kecelakaan respect banget sama driver nya yang gigih udah sempet ketabrak batu gede tp ga marah2 gasuka sama pengarahan di map nya pdhl pas gua liat di google map lebih cepet dan lebih jelas tp pas di grab map nya malah ga jelas kaya gtu tolong kedepannya di benerin lagi
3035,Pengguna Google,5,2026-05-10 19:17:53,jika mls tinggal pesen makanan dn muda walau pun mahal
3036,Pengguna Google,1,2026-05-10 19:02:54,grab tambah jelek sdh 3x terbatalkan tdk jelas
3037,Pengguna Google,2,2026-05-10 18:00:39,setiap cari grabcar ga pernah dapet susah dapet kalo di perumahan dari harga yg murah nyampe yang paling mahal juga ga dapet
3038,Pengguna Google,1,2026-05-10 17:24:34,saat menggunakan hemat diberikan beberapa opsi lalu saya pilih yg terdekat contohnya 2 menit trnyata aktualnya 6 menit aplikasi tidak jujur dan akurat
3039,Pengguna Google,1,2026-05-10 17:23:08,kecewa sama pelayanan cs nya ada masalah dgn aplikasi tapi dikasih saran yang gk bener mana lama lagi tanggapan cs nya udah gitu makin hari makin mahal aja grab mending pindah ke sebelah
3040,Pengguna Google,4,2026-05-10 17:19:53,hemm aneh mau pesen makanan tapi lokasi gk kedetect sekarang ini lokasi kamu kejauhan padahal bukan pelosok dan klo mesen grab motor pun selalu bisa disini juga banyak ojol bukan daerah kampung dan pelosok banyak restoran terdekat juga aneh
3041,Pengguna Google,1,2026-05-10 17:09:39,kenpa ongkirnya makin mahal ya biasanya pesen makanan dipilihan yang makan sendiri cuma 25k itu cuma 2k ongkirnya sekarang malah berubah dipilihan makan sendiri jadi 30k ongkirnya pun jadi 7k padahal awalnya pilihan makan sendiri itu ntah 15k klo ga 20k ongkirnya pun tetep 2k tpi kok makin naik aja tpi ga mslh selagi ongkir masih 2k lah ini udah berubah dan ongkirnya pun jadi mahal kalo pesen makan ga difitur makan sendiri itu ongkirnya 2 lipat dari harga makanannya
3042,Pengguna Google,1,2026-05-10 16:43:06,nggak bisa komunikasi sama resto merchant di grabfood musti dari sana dulu merugikan customer dan driver karena nggak bisa dicancel langsung selain itu tidak bisa membayar kekurangan ovo dengan tunai saat pesan grabfood selalu harus full pake ovo atau full pake tunai
3043,Pengguna Google,1,2026-05-10 16:42:10,tolong kode di perbaiki karna saya sdh coba berkali tapi gak bisa alasan nya kode masalah pas ku coba ulang sama aja grab aneh
3044,Pengguna Google,1,2026-05-10 15:45:23,aplikasi teror tiap saat di spam promo ini itu tiap buka aplikasi di spam harus masukin kontak darurat persis pinjol tidak ramah seperti gojek atau pun maxim
3045,Pengguna Google,5,2026-05-10 13:42:42,ok sih cm untuk grab plus pake armada blue bird boleh ditambahkan fitur tips untuk driver karena jujur lebih nyaman pake grab plus armada blue bird tp sayangnya gak bs kasih tips untuk drivernya
3046,Pengguna Google,5,2026-05-10 13:04:43,mantap biar bisa kirim kirim orang
3047,Pengguna Google,5,2026-05-10 11:35:27,siomay akang kitchen singgahrasa bandoeng manyarsakti kawasan unri
3048,Pengguna Google,1,2026-05-10 09:23:51,saya pengguna setia grab tapi karena ada satu kejadian yg bikin saya trauma akhirnya saya berhenti pake grab belakangan juga susah dapat driver pembayaran non tunai terkendala terus drivernya main marah marah aja ga jelas bahkan ada yg minta biaya tambahan dan ditransfer ke rek pribadinya dh gitu tanpa sebab yang jelas saya di banned dh banding tapi ga ada kejelasan
3049,Pengguna Google,5,2026-05-10 09:13:16,suka bgt sama grab pengemudinya kebanyakan santuy dan ga banyak bicara enak buat ak yang lelah kalo di perjalanan tidak mau ngobrol kebanyakan juga profesional juga kalo soal kecepatan dan keamanan the best deh
3050,Pengguna Google,4,2026-05-10 03:16:11,kalo malem mahal itu aja sih
3051,Pengguna Google,1,2026-05-10 02:33:16,ga jelas nyediain fitur hemat tapi drivernya suka gak ngambil giliran di suruh cancel malah marah ngata in
3052,Pengguna Google,1,2026-05-09 22:46:32,pengemudi tidak jujur dan mengambil uang lebih
3053,Pengguna Google,5,2026-05-09 21:23:55,mantap sih sejauh ini sangat2 membantu
3054,Pengguna Google,1,2026-05-09 21:18:21,grab sistem ya gak becus sangat2 gak becus
3055,Pengguna Google,1,2026-05-09 19:24:22,aplikasi labil paylaterku tiba tiba keblokir tiba tiba bisa lagi tiba tiba saldo cima 1 perak tiba tiba muncul banyak lagi pdahal pembayaranku aman aman aja
3056,Pengguna Google,2,2026-05-09 19:08:13,ternyata beda harga dri penjual lumayan jauh belun termasuk ongkir
3057,Pengguna Google,1,2026-05-09 18:56:08,untuk semua nya bagus cuma tolong di usaha kan kalo pengantaran jauh jgn sellau di tolak
3058,Pengguna Google,5,2026-05-09 18:37:15,aplikasi ini sangat membantu tpi tolong klo ada driver yg bkin gk nyaman lgsg d tegur
3059,Pengguna Google,1,2026-05-09 18:30:29,voucher nya main dikit ga kayak dulu promonya menguntungkan yg punya platform
3060,Pengguna Google,1,2026-05-09 17:35:17,saya pesan order makan itu karena lapar tapi saya harus nunggu sampai 2 jam untuk terima makanan yang saya order penyebabnya karena driver bisa terima 2 orderan jadi lama pengantaran nya
3061,Pengguna Google,3,2026-05-09 17:08:36,woi pelanggan grabcar yg ngeluh sering di cancel sm driver kalo mau dapat driver dengan cepat jangan pilih layanan grabcar hemat masa loe naik mobil ber ac jarak dekat cuman mampu bayar 20k mikir
3062,Pengguna Google,5,2026-05-09 15:21:50,sangat memuaskan pelayanan yang sangat baik
3063,Pengguna Google,1,2026-05-09 13:22:30,tampilan grab versi 5 408 0 di android versi 14 belum optimal untuk ukuran layar dan gambar menu menunya masih berantakan
3064,Pengguna Google,5,2026-05-09 12:45:15,abang grabnya sopan dan baik mengemudi dg baik pula pokoknya puas banget dengan layanan abang grab nya
3065,Pengguna Google,1,2026-05-09 12:28:44,hanya grab yg bisa buat grab bangkrut sendiri maaf ya pelanggan makanan anda dingin bukan karena driver tapi kebijakan grab yg makin kikir ngikutin langkah shopee yg sering nipu dan meras driver order gabungan itu adopsi dr shopee makanan mu dingin kan sdh niru tapi jarak gak ngotak beralihlah ke aplikasi lain pakailah shoope krn jarak pendek makanan msh ada kesmpatan hangat meski driver jg sekarat
3066,Pengguna Google,1,2026-05-09 11:56:09,ni aplikasi banyak makan uang driver kasian driver dilapangan ni bagusnya aplikasi nya dicabut izin dan pemerintah bikin apk yg serupa saya sebagai customer kasian banget liat nya sya bayar mahal yg didapatkan driver jauh berbeda
